date,percent_change_bit,percent_change_eth
2016-04-11,,
2016-04-12,-0.0032547831911062808,-0.14866139647374976
2016-04-13,-0.01346449716032394,0.07086353693403535
2016-04-14,0.0011203981496776816,0.042443019106755075
2016-04-15,0.013784709212170787,-0.016239601381442204
2016-04-16,,
2016-04-17,,
2016-04-18,-0.0037519716648755086,-0.035877847719517186
2016-04-19,0.013056757095958993,-0.038622380575411897
2016-04-20,0.012739839644428264,-0.02934378615017208
2016-04-21,0.023400181629962158,-0.03775760546135909
2016-04-22,-0.008253828232278382,-0.034718773457855456
2016-04-23,,
2016-04-24,,
2016-04-25,0.00807300412925438,-0.05405485701895041
2016-04-26,0.008232823294920477,-0.022695261043375714
2016-04-27,-0.04756759780211317,0.04741488517117154
2016-04-28,0.01895447860082433,-0.06647048088115393
2016-04-29,0.018617314596509504,0.04476455475411234
2016-04-30,,
2016-05-01,,
2016-05-02,-0.023756877308770963,0.14102851157601193
2016-05-03,0.02134902750515577,-0.07514830704217101
2016-05-04,-0.002017738437634753,0.016945051211905926
2016-05-05,0.0030460723030579784,0.044039692024545496
2016-05-06,0.022779844005763605,-0.05196924229239541
2016-05-07,,
2016-05-08,,
2016-05-09,0.0034663631302678244,-0.02028327407572661
2016-05-10,-0.033305309854626985,-0.00562292072142756
2016-05-11,0.01362681581409142,0.07736676957652333
2016-05-12,0.004671122681924267,0.006323883098615202
2016-05-13,0.010466114720754982,0.05310032202706694
2016-05-14,,
2016-05-15,,
2016-05-16,-0.017238202514580303,0.11155520729169366
2016-05-17,0.008574605917352929,0.10138809676170091
2016-05-18,0.0016371298094162157,0.11126485036498823
2016-05-19,-0.031276398030395614,0.09303007534008989
2016-05-20,0.0030091473838456118,-0.08280506815747257
2016-05-21,,
2016-05-22,,
2016-05-23,0.013084187726059238,-0.0556350105976523
2016-05-24,-0.009570221280113644,-0.06785069733943816
2016-05-25,0.001137728928444215,-0.02317761893353043
2016-05-26,0.008629093129768894,-0.007421663462822248
2016-05-27,0.04000226157620945,-0.09556307773836026
2016-05-28,,
2016-05-29,,
2016-05-30,,
2016-05-31,-0.003636470819543991,0.10725027122821451
2016-06-01,0.009279287198586061,-0.006519532889796564
2016-06-02,-0.0008653834919036818,-0.021644138029706106
2016-06-03,0.06094820559885328,0.010824099632445572
2016-06-04,,
2016-06-05,,
2016-06-06,0.013468681147842831,-0.00782393811083526
2016-06-07,-0.016557500594518437,0.040184329150209974
2016-06-08,0.005445419859099854,-0.009807544519459976
2016-06-09,-0.01034295181159084,0.0003929204593067226
2016-06-10,0.014117473825579818,-0.024855848702171834
2016-06-11,,
2016-06-12,,
2016-06-13,0.05507227892864752,0.12619411691881588
2016-06-14,-0.024915473173911407,0.07511154610441673
2016-06-15,0.01483733362986761,-0.02668282992895077
2016-06-16,0.10031149219302993,0.11859873332297632
2016-06-17,-0.019446997085548978,-0.2498821572165688
2016-06-18,,
2016-06-19,,
2016-06-20,-0.040575980744806506,-0.0380701180338332
2016-06-21,-0.09844128024778331,0.12121198228093255
2016-06-22,-0.1041546689032935,-0.014250128259483685
2016-06-23,0.03337345949984938,0.031011316127014243
2016-06-24,0.10214341528242643,0.08387901384009233
2016-06-25,,
2016-06-26,,
2016-06-27,0.05926170711700007,0.020529682018153972
2016-06-28,-0.030397034357515618,-0.14081197526055134
2016-06-29,-0.02802329687992866,0.018743847977017447
2016-06-30,0.038704855997037324,-0.025435416058133486
2016-07-01,0.0024459212270264707,-0.02297343960146403
2016-07-02,,
2016-07-03,,
2016-07-04,,
2016-07-05,-0.012218876619425778,-0.06808928112094204
2016-07-06,0.004643588219046313,-0.013127607063902591
2016-07-07,-0.05341356115988505,-0.038971210763883546
2016-07-08,0.025275121819325896,0.1118758722387263
2016-07-09,,
2016-07-10,,
2016-07-11,-0.006028095776483555,-0.0480394626657229
2016-07-12,0.019072368842243614,-0.0015498606245314406
2016-07-13,-0.01530741118049117,-0.0016182087294916991
2016-07-14,0.00025673577443408035,0.09118386455543481
2016-07-15,0.008795794351177832,0.03900699894611925
2016-07-16,,
2016-07-17,,
2016-07-18,-0.011732376658441401,-0.013521630855198974
2016-07-19,0.001075702830955927,0.054424038193130686
2016-07-20,-0.014939646494681824,0.0672929041799819
2016-07-21,0.0026015349329960857,0.019683994647706538
2016-07-22,-0.026197140701331723,0.15442543105389883
2016-07-23,,
2016-07-24,,
2016-07-25,-0.007858276029442002,0.08823827153730057
2016-07-26,-0.003858961694044205,-0.1337852440751428
2016-07-27,0.005138554713571275,0.08321205515195673
2016-07-28,-0.0005624627321065834,-0.011565515945118676
2016-07-29,0.0013563831445351227,-0.005446478554214207
2016-07-30,,
2016-07-31,,
2016-08-01,-0.02819974916047685,-0.07740218319516812
2016-08-02,-0.09063603942593934,-0.19053098178706196
2016-08-03,0.03137046365335783,0.16832064547297243
2016-08-04,0.020859037226805155,0.07253927739843169
2016-08-05,-0.014216503714032935,-0.01923481929851867
2016-08-06,,
2016-08-07,,
2016-08-08,-0.0018532104772517322,0.03149838868545696
2016-08-09,-0.005893460532612305,0.08843763110100089
2016-08-10,0.010183492463807786,-0.00539221468563067
2016-08-11,-0.009772594552599156,-0.04198175530434767
2016-08-12,-0.0018536200670313807,0.008289037320902803
2016-08-13,,
2016-08-14,,
2016-08-15,-0.008460259639475165,-0.0006848883247554394
2016-08-16,0.02345918364411681,-0.0015361897153881587
2016-08-17,-0.00918192335231649,-0.03660018922456598
2016-08-18,-0.0002771263454364181,-0.0018927247775055722
2016-08-19,0.003724785163543465,0.0007523753219975671
2016-08-20,,
2016-08-21,,
2016-08-22,0.009930040474387059,-0.00465182344053805
2016-08-23,-0.007640722110437759,-0.010071661493444739
2016-08-24,-0.00030116625158305155,0.005729901379084801
2016-08-25,-0.002807622769577134,0.030488082789772553
2016-08-26,0.004850122308726945,-0.0038801720694171538
2016-08-27,,
2016-08-28,,
2016-08-29,-0.004888333237861975,-0.0002415580334385048
2016-08-30,0.007869054756795002,0.02426847157205514
2016-08-31,-0.001141086950082637,0.04187213418427127
2016-09-01,-0.005465338666418407,0.027670672612968072
2016-09-02,0.0014497683271481598,0.005644765199901425
2016-09-03,,
2016-09-04,,
2016-09-05,,
2016-09-06,0.003358595746580262,-0.005362812306852982
2016-09-07,0.006876023243782781,-0.011933281122269435
2016-09-08,0.021378698027001986,-0.015269335051073418
2016-09-09,0.019005759272035183,0.05157149587388532
2016-09-10,,
2016-09-11,,
2016-09-12,-0.012165212808068482,0.00725890536740792
2016-09-13,0.016471534190083847,0.016932666788260553
2016-09-14,0.002956186158643459,0.0009651872349804025
2016-09-15,-0.01588803036345099,-0.008951818522726862
2016-09-16,0.0034724793299262258,0.05561108224409328
2016-09-17,,
2016-09-18,,
2016-09-19,-0.0010422311431367293,0.06097822822255217
2016-09-20,-0.0018010556416240275,0.09381709155508644
2016-09-21,-0.029267933303299354,-0.056778905918543954
2016-09-22,-0.007924997623422247,-0.04433265654759522
2016-09-23,0.01671116848176135,0.01205491809749426
2016-09-24,,
2016-09-25,,
2016-09-26,0.020599700330288462,-0.012616785756388582
2016-09-27,-0.009531223573968295,0.01501701269247313
2016-09-28,-0.007668736006576582,0.008178587654052771
2016-09-29,0.010917006222925574,-0.005850355946596886
2016-09-30,-0.001294570344574808,0.0036129055191078674
2016-10-01,,
2016-10-02,,
2016-10-03,0.005292065225935949,0.022405026796253114
2016-10-04,0.0018042779392092312,-0.008082968841138682
2016-10-05,-0.0005159809951102989,-0.022471024848745746
2016-10-06,0.00035111239570984054,-0.014397196471255258
2016-10-07,0.009941618540675212,-0.011309719082625791
2016-10-08,,
2016-10-09,,
2016-10-10,-0.0009707616046212841,-0.029345282427848174
2016-10-11,0.04811405724619289,0.015015513360203014
2016-10-12,-0.008758868722541946,0.011394047352921266
2016-10-13,0.004032989594358938,0.00557135152320809
2016-10-14,0.005439159458785703,-0.0022747202115172005
2016-10-15,,
2016-10-16,,
2016-10-17,-0.0007616703997261887,0.007506027478889399
2016-10-18,-0.00808930718708456,0.042444382537322856
2016-10-19,-0.013854175106621236,-0.04714571403119017
2016-10-20,0.001910186716443607,0.007730428937239631
2016-10-21,0.0032083940583550463,0.006398614709288819
2016-10-22,,
2016-10-23,,
2016-10-24,-0.009787265581517102,-0.010316427455887789
2016-10-25,0.009651512407193086,-0.0425721638942419
2016-10-26,0.03324343323918466,0.012078604942709514
2016-10-27,0.017742656118601152,0.0001858753103023414
2016-10-28,0.005052141448249503,-0.03294482526902043
2016-10-29,,
2016-10-30,,
2016-10-31,-0.0011486706960315285,-0.016385210355917
2016-11-01,0.04790274525574956,-0.014316581434359543
2016-11-02,0.02164751306787205,0.005271530517375833
2016-11-03,-0.06594233695628204,0.008924616826277543
2016-11-04,0.022771081042548658,0.028487778540704167
2016-11-05,,
2016-11-06,,
2016-11-07,-0.034016518779448335,-0.028173758817949146
2016-11-08,0.00578108757004947,-0.00146823724926759
2016-11-09,0.007835437904083475,-0.027525696241156083
2016-11-10,-0.01265074908001429,-0.0142449281221797
2016-11-11,0.002623614610001601,-0.02089291500178947
2016-11-12,,
2016-11-13,,
2016-11-14,0.004374560018154616,-0.01325076047261231
2016-11-15,0.0018777940691350192,0.017705547537252064
2016-11-16,0.04736377645513312,-0.013920487548045646
2016-11-17,-0.009004449130022296,-0.01142835702399525
2016-11-18,0.016702977845545752,-0.04916079946032581
2016-11-19,,
2016-11-20,,
2016-11-21,0.0037857983959166397,-0.0031249287687042937
2016-11-22,0.014201203266391182,0.02744740256359024
2016-11-23,-0.009795856753255228,-0.007077061550955777
2016-11-24,,
2016-11-25,-0.0020772286804666695,0.014541663175912323
2016-11-26,,
2016-11-27,,
2016-11-28,0.01041545479115602,-0.025156264660328942
2016-11-29,-0.0016193379876481284,-0.06445412085327706
2016-11-30,0.016365977437373447,0.05323013502932761
2016-12-01,0.018378273486051477,-0.012209493278105055
2016-12-02,0.027576918892921132,-0.08233023697040431
2016-12-03,,
2016-12-04,,
2016-12-05,-0.02542660605274305,-0.08938477782940901
2016-12-06,0.0038699782521387505,0.15011037708405017
2016-12-07,-0.008049478127586163,0.05197277848548287
2016-12-08,0.0013269390351826615,-0.020171799100209276
2016-12-09,-0.0033650183417865964,0.020244108070088584
2016-12-10,,
2016-12-11,,
2016-12-12,0.014591399373396485,0.041240607413744246
2016-12-13,-0.005938484568333013,-0.018198772446204936
2016-12-14,0.009302234563116962,-0.010596121913058587
2016-12-15,-0.008224991007508953,-0.05672627523824891
2016-12-16,0.010514391075435614,0.005549575827362374
2016-12-17,,
2016-12-18,,
2016-12-19,0.0007875146915727882,-0.03013678830931854
2016-12-20,0.0066587366052390795,-0.0015155329769833692
2016-12-21,0.044167941782271236,0.03566344638252594
2016-12-22,0.03813250725358286,-0.03975735838163763
2016-12-23,0.06519293981490049,-0.05647250376882573
2016-12-24,,
2016-12-25,,
2016-12-26,,
2016-12-27,0.025944298620796058,-0.016445348832675455
2016-12-28,0.054137851268508785,0.057066440031476096
2016-12-29,-0.0021904752953102458,0.10189418694111774
2016-12-30,-0.007955698882113116,-0.010352953977947554
2016-12-31,,
2017-01-01,,
2017-01-02,,
2017-01-03,0.013133160972920166,0.15225079808521857
2017-01-04,0.10051046490131932,0.1512248118502284
2017-01-05,-0.12163887804901963,-0.08785672372516529
2017-01-06,-0.11322804913689588,-0.0034877653650784435
2017-01-07,,
2017-01-08,,
2017-01-09,-0.0056382059781143745,0.007027731662114234
2017-01-10,0.005373131059129843,0.021693653081837683
2017-01-11,-0.14596606452517602,-0.08167990900573485
2017-01-12,0.036958923589967,0.016918728442637088
2017-01-13,0.021943895503576893,-0.01116201871207445
2017-01-14,,
2017-01-15,,
2017-01-16,,
2017-01-17,0.09485068713794365,0.07205898491685059
2017-01-18,-0.025245541936788074,-0.008995156733164422
2017-01-19,0.017657112777954564,0.02017195852770004
2017-01-20,-0.007867485059203316,0.016196833504043884
2017-01-21,,
2017-01-22,,
2017-01-23,-0.0012691056723336258,0.013677397545618253
2017-01-24,-0.037318768060359164,-0.023966225163908117
2017-01-25,0.0018933988736136165,-0.013857183672114748
2017-01-26,0.018531486795662633,0.0024948713359856933
2017-01-27,0.0032248317693610584,-0.004025333331086678
2017-01-28,,
2017-01-29,,
2017-01-30,0.006973149228755915,0.014326977989625345
2017-01-31,0.0552380800963993,0.015675415179689067
2017-02-01,0.018889505573645993,0.00013037100454171835
2017-02-02,0.02245948714924273,0.007750558765662996
2017-02-03,0.010634004811789444,0.019820418323423628
2017-02-04,,
2017-02-05,,
2017-02-06,0.012637793585438373,0.00532160353819211
2017-02-07,0.022120576742818976,0.010827341423079284
2017-02-08,0.0009271594512216819,-0.007996697546987619
2017-02-09,-0.07036434384955603,-0.04065694770899142
2017-02-10,-0.009307291652269845,0.018795781140466428
2017-02-11,,
2017-02-12,,
2017-02-13,-0.013791887863707886,-0.01662393644332305
2017-02-14,0.010032037090194956,0.15178489376070936
2017-02-15,-0.0020756208800856157,-0.013092043252951213
2017-02-16,0.020675874855764387,-0.00037429737071592584
2017-02-17,0.01659014526909286,-0.019285900041986714
2017-02-18,,
2017-02-19,,
2017-02-20,,
2017-02-21,0.026656294832059002,0.013123075606467527
2017-02-22,0.003000948385186275,-0.004340650782278521
2017-02-23,0.04368183949622373,0.0408280270323067
2017-02-24,0.004472161041373157,-0.005319781568206672
2017-02-25,,
2017-02-26,,
2017-02-27,0.011657932529825832,0.059346934898219184
2017-02-28,0.0025783310475788745,0.029902728361817843
2017-03-01,0.022369489842367418,0.08321445151131113
2017-03-02,0.029180935487500448,0.10272021519469676
2017-03-03,0.018664700822805802,0.022028842563929008
2017-03-04,,
2017-03-05,,
2017-03-06,0.007783467573996283,0.01899555296961153
2017-03-07,-0.0358113636779539,-0.03366280199534433
2017-03-08,-0.05782006539467044,-0.11616280250852751
2017-03-09,0.03266971923220874,0.06546521377711834
2017-03-10,-0.06365624613584953,0.08558669518065454
2017-03-11,,
2017-03-12,,
2017-03-13,0.008262928542884351,0.21958659368594913
2017-03-14,0.009937850457555242,0.005536926021080579
2017-03-15,-0.0006247396663074944,0.21502048262818696
2017-03-16,-0.047828715009826994,0.3236807972660881
2017-03-17,-0.07241802912325235,0.011718772500320718
2017-03-18,,
2017-03-19,,
2017-03-20,0.018880061201601017,-0.028162140439360273
2017-03-21,0.07530703799179395,0.006759208153820806
2017-03-22,-0.0656092133866889,-0.02050156353129029
2017-03-23,-0.008995627875018064,0.03261987882213102
2017-03-24,-0.096470575813702,0.2167195957526803
2017-03-25,,
2017-03-26,,
2017-03-27,0.08278543631094615,-0.01589784758999313
2017-03-28,-0.0059318764977474014,0.015057094378096991
2017-03-29,-0.00794216087429156,0.0452209442178102
2017-03-30,-0.0159545622273094,-0.020257962373707916
2017-03-31,0.046446999146678936,-0.039282501305536455
2017-04-01,,
2017-04-02,,
2017-04-03,0.039422202691430375,-0.0884586834717328
2017-04-04,-0.009791950411705774,0.005876894053000292
2017-04-05,-0.004419175488896032,0.017886275018185516
2017-04-06,0.04954726082826011,-0.04744205354577169
2017-04-07,-0.004060078969412295,-0.024136907193937462
2017-04-08,,
2017-04-09,,
2017-04-10,-0.0013106959645106109,0.003199782506086324
2017-04-11,0.016495467979011136,0.0007892933219496578
2017-04-12,-9.069298437380802e-05,0.07011065922727999
2017-04-13,-0.019085616666097205,0.09176453480301627
2017-04-14,,
2017-04-15,,
2017-04-16,,
2017-04-17,0.0006602602807608271,-0.017109038433018253
2017-04-18,0.017778851654598138,0.052648110229792766
2017-04-19,0.0005774144445406248,-0.045657296015318205
2017-04-20,0.007967943453764281,0.020739858799371458
2017-04-21,-0.002684639178880399,-0.02611207149532946
2017-04-22,,
2017-04-23,,
2017-04-24,0.024729587612614345,0.020964910892163235
2017-04-25,0.006179899109978182,-0.008894849085605228
2017-04-26,0.012804949930943832,0.05719098272076162
2017-04-27,0.028055802810126318,0.17864569411049414
2017-04-28,0.000964517449525637,0.13046058979417763
2017-04-29,,
2017-04-30,,
2017-05-01,0.05295320456315267,-0.03620659278272742
2017-05-02,0.020772034873870915,0.011482477729274798
2017-05-03,0.026924915077231826,0.033037825466600945
2017-05-04,0.03134896498661832,0.215970745646614
2017-05-05,0.007474201205361686,-0.030721639703261694
2017-05-06,,
2017-05-07,,
2017-05-08,0.0792755875536959,-0.0275555737059614
2017-05-09,0.019599559239697917,-0.0017913897127085354
2017-05-10,0.01696824516935358,-0.019098458023700138
2017-05-11,0.0365419447708506,0.006125947095621642
2017-05-12,-0.06577894671648732,-0.012143077655224821
2017-05-13,,
2017-05-14,,
2017-05-15,-0.04373912272231539,0.013160173514092044
2017-05-16,-0.0016026449192400039,-0.03152548184180326
2017-05-17,0.07850863280584386,0.022901013797790415
2017-05-18,0.023261299379449207,0.07472262611694536
2017-05-19,0.04568263279652407,0.32985342825092423
2017-05-20,,
2017-05-21,,
2017-05-22,0.05960568694654356,0.09819758800304634
2017-05-23,0.06580726348533439,0.042297000879842006
2017-05-24,0.050613306069170694,0.041995173575438915
2017-05-25,-0.061185060729624374,-0.08652729477197918
2017-05-26,-0.0448055388822326,-0.08081110224651689
2017-05-27,,
2017-05-28,,
2017-05-29,,
2017-05-30,-0.03432469063823085,0.19104699692703797
2017-05-31,0.05145587595244383,-0.0048954305687026745
2017-06-01,0.04555583499648774,-0.04411701519875222
2017-06-02,0.029794843320689823,0.0032037305283594275
2017-06-03,,
2017-06-04,,
2017-06-05,0.07088855039170627,0.013984066346344193
2017-06-06,0.06842933436270149,0.06718272277713411
2017-06-07,-0.04733532209431768,-0.025749093870791273
2017-06-08,0.02662008297062668,0.013663016188935062
2017-06-09,0.007313375497934316,0.07753469466131369
2017-06-10,,
2017-06-11,,
2017-06-12,-0.09992362658353049,0.1797202588379987
2017-06-13,0.017066821240989016,-0.014357252403351173
2017-06-14,-0.07653399836618535,-0.09581027308745693
2017-06-15,-0.01443391658997395,0.010260727443638706
2017-06-16,0.021618639884913637,0.02263211242709673
2017-06-17,,
2017-06-18,,
2017-06-19,0.00786368932270487,-0.012121542193898938
2017-06-20,0.05774313423323485,-0.02316636880226952
2017-06-21,-0.011427780243845942,-0.06106826240269003
2017-06-22,0.006520895051617126,-0.0010314947485061676
2017-06-23,0.013039479817800181,0.014397708103270013
2017-06-24,,
2017-06-25,,
2017-06-26,-0.043167240531032824,-0.1010782099737838
2017-06-27,0.037930120161818404,0.08286785726490942
2017-06-28,-5.563195948310451e-05,0.11006065213950467
2017-06-29,-0.005175842122555729,-0.06777064752474138
2017-06-30,-0.024563027113964964,-0.027837169284482988
2017-07-01,,
2017-07-02,,
2017-07-03,0.020665778588315753,-0.01998169273305228
2017-07-04,,
2017-07-05,-0.0013186988999731586,-0.01802469892204095
2017-07-06,0.011893824682202236,0.015972960476316578
2017-07-07,-0.0408666680017975,-0.09717418940264622
2017-07-08,,
2017-07-09,,
2017-07-10,-0.058852468067959296,-0.1115263096074659
2017-07-11,-0.013872343192141257,-0.08258112673852713
2017-07-12,0.018808807843954334,0.1617385431371614
2017-07-13,-0.01894121124274306,-0.0930503354722374
2017-07-14,-0.057500118458812643,-0.05269171726107269
2017-07-15,,
2017-07-16,,
2017-07-17,0.15477712261271093,0.22921084542543257
2017-07-18,0.04000067210809255,0.2112012381918824
2017-07-19,-0.024972610731075928,-0.15336469292592803
2017-07-20,0.2395144778336501,0.13816854042100524
2017-07-21,-0.052812133533242545,-0.03905746293528811
2017-07-22,,
2017-07-23,,
2017-07-24,0.010022153303608228,-0.004424256235413759
2017-07-25,-0.06767424882479889,-0.0830304854309909
2017-07-26,-0.018536182885922625,-0.013620128964510592
2017-07-27,0.057241806632841064,0.002762205335715029
2017-07-28,0.05270394057676098,-0.05345081631209159
2017-07-29,,
2017-07-30,,
2017-07-31,0.04358356484046422,0.030494087080390586
2017-08-01,-0.057079181893004205,0.10986700045760434
2017-08-02,-0.0032849202731158877,-0.03055409501184947
2017-08-03,0.036883521936922015,0.02668893548862228
2017-08-04,0.030613169873436208,-0.011958163414325429
2017-08-05,,
2017-08-06,,
2017-08-07,0.04969158917903682,0.027458113384386307
2017-08-08,0.014548419695274428,0.10490726866904254
2017-08-09,-0.022288787898623985,-0.0021366277309732284
2017-08-10,0.026085609557987333,0.014018345694010836
2017-08-11,0.07838072426661702,0.04256484645323977
2017-08-12,,
2017-08-13,,
2017-08-14,0.05179121397814801,-0.0032230991337443005
2017-08-15,-0.03260994875215617,-0.03375341668441856
2017-08-16,0.04513727575583082,0.04153445961183033
2017-08-17,0.005168752006942223,0.012757171305119663
2017-08-18,-0.03765724570342077,-0.01762677665015988
2017-08-19,,
2017-08-20,,
2017-08-21,-0.022181964959851808,0.06572895245937427
2017-08-22,0.014743445223472262,-0.03110435110586407
2017-08-23,0.01589105157310078,0.012138925630780673
2017-08-24,0.04619325215410863,0.027559459165694022
2017-08-25,0.006844497395823934,0.01768773792140843
2017-08-26,,
2017-08-27,,
2017-08-28,-0.0005372289670519947,-0.0009067540793097351
2017-08-29,0.0439610100359733,0.06506713761901506
2017-08-30,-0.007611454276433172,0.01647655659554026
2017-08-31,0.024526760472804332,0.006319073872223413
2017-09-01,0.03812042814253558,0.010285116530247329
2017-09-02,,
2017-09-03,,
2017-09-04,,
2017-09-05,0.04065032245359468,0.06791250593675369
2017-09-06,0.047274272401908846,0.06508474515974538
2017-09-07,0.000778784780341657,-0.014507287692650639
2017-09-08,-0.07919373270729202,-0.0984753934381224
2017-09-09,,
2017-09-10,,
2017-09-11,-0.0015424445627882921,0.009195624624398047
2017-09-12,-0.010683870468080725,-0.013780604326079304
2017-09-13,-0.060846967731371215,-0.04999810523689907
2017-09-14,-0.18631029411727518,-0.22698032848794614
2017-09-15,0.15110925291366506,0.16904865786870893
2017-09-16,,
2017-09-17,,
2017-09-18,0.133162118392107,0.164376044022835
2017-09-19,-0.03560550468147383,-0.03754344190848824
2017-09-20,-0.005480214651780502,0.0026825386834532505
2017-09-21,-0.06733638322963353,-0.08563325311147973
2017-09-22,-0.0007415058063585667,0.02151168554641858
2017-09-23,,
2017-09-24,,
2017-09-25,0.06826615980931205,0.03708783810616201
2017-09-26,-0.008660830122171781,-0.016813378284035174
2017-09-27,0.07512657642874188,0.06211701905899902
2017-09-28,-0.007379799374449547,-0.02506365779802311
2017-09-29,-0.0064981231516839655,-0.029404103977722862
2017-09-30,,
2017-10-01,,
2017-10-02,-0.002606988172442426,-0.01995539045043926
2017-10-03,-0.02298742755938854,-0.0190073058293051
2017-10-04,-0.021656836134299695,-0.000580083211098259
2017-10-05,0.017772932508389738,0.005304651581775621
2017-10-06,0.010869360204780798,0.04408342934802534
2017-10-07,,
2017-10-08,,
2017-10-09,0.03684197087314389,-0.034539455939420205
2017-10-10,-0.00023313977949013243,0.006009979242776575
2017-10-11,0.007500135614864734,0.010155041733159509
2017-10-12,0.13023386546055693,0.003927557975515472
2017-10-13,0.035894994905305344,0.1129558439313938
2017-10-14,,
2017-10-15,,
2017-10-16,0.006596948678860626,-0.011290414829963402
2017-10-17,-0.021645020303362572,-0.04957106783862664
2017-10-18,-0.0033861690794352306,-0.009456208889373596
2017-10-19,0.020748161076804772,-0.0201517335211171
2017-10-20,0.04794942820575465,-0.01836635932025943
2017-10-21,,
2017-10-22,,
2017-10-23,-0.009025950401273186,-0.02478403850616062
2017-10-24,-0.06968842136633524,0.03803352687479156
2017-10-25,0.04522290226195136,0.0033121442802951373
2017-10-26,0.02551320189038564,-0.005963334501860484
2017-10-27,-0.029060889965166425,-0.00505132333595415
2017-10-28,,
2017-10-29,,
2017-10-30,-0.0005970739137498571,0.01192108478723175
2017-10-31,0.05416822588495629,-0.007027354959538545
2017-11-01,0.04461876207052895,-0.047966611406219606
2017-11-02,0.04579431938320733,-0.014811506711789435
2017-11-03,0.015163818589819522,0.060508241872254453
2017-11-04,,
2017-11-05,,
2017-11-06,-0.05319911399478017,0.007602534239677272
2017-11-07,0.017507101495253585,-0.013973205232783559
2017-11-08,0.04269034084867562,0.047463759388227
2017-11-09,-0.03861375975248371,0.04198631237004058
2017-11-10,-0.07265652986793791,-0.06651307234303083
2017-11-11,,
2017-11-12,,
2017-11-13,0.10143877714793725,0.027622374147521
2017-11-14,0.013935488408593488,0.0683467275176598
2017-11-15,0.10796926397307993,-0.007133165134862063
2017-11-16,0.06782693626656777,-0.015494578141966975
2017-11-17,-0.01804292564469756,0.007068153386554976
2017-11-18,,
2017-11-19,,
2017-11-20,0.019149747848294485,0.03355638423080687
2017-11-21,-0.022317889881329434,-0.02379904102957353
2017-11-22,0.023335358865825717,0.05694048755639758
2017-11-23,,
2017-11-24,0.02467932898866665,0.1557946367086367
2017-11-25,,
2017-11-26,,
2017-11-27,0.052664114211374624,0.0195322531278479
